Country Name,Month,Year,Growth rate of vaccine,Difference of growth rate to global average
Madagascar,02,2022,0.6636820844506336,-3.183489866584566
Madagascar,03,2022,0.7934322765906805,-3.053739674444519
Madagascar,04,2022,0.7442484432252768,-3.102923507809923
Madagascar,05,2022,1.0,-2.8471719510352
Madagascar,06,2022,1.0,-2.8471719510352
Madagascar,07,2022,1.0249290530865163,-2.8222428979486835
Madagascar,08,2022,1.8598395175558822,-1.9873324334793177
Madagascar,09,2022,1.0007503579689394,-2.8464215930662604
Madagascar,10,2022,0.994485757081693,-2.852686193953507
Madagascar,11,2022,1.3883050483945731,-2.4588669026406267
Madagascar,12,2022,0.8034456770625819,-3.043726273972618
Madagascar,01,2023,0.6931960297463992,-3.1539759212888008
Madagascar,02,2023,1.1523741479521887,-2.694797803083011
Madagascar,03,2023,0.9716921639612286,-2.8754797870739712
Madagascar,04,2023,0.988130881094953,-2.859041069940247
Madagascar,05,2023,0.5557956123750193,-3.2913763386601804
Madagascar,06,2023,0.8492275720856318,-2.997944378949568
Madagascar,07,2023,0.8790796355952752,-2.9680923154399244
Malawi,04,2021,0.7487088041937009,-3.0984631468414987
Malawi,05,2021,0.38769640419519924,-3.4594755468400007
Malawi,06,2021,1.1779031096262012,-2.6692688414089987
Malawi,07,2021,1.0406515635714377,-2.8065203874637623
Malawi,08,2021,3.5799370558777537,-0.26723489515744614
Malawi,09,2021,0.48492284571197103,-3.3622491053232286
Malawi,10,2021,1.0636702590105203,-2.7835016920246796
Malawi,11,2021,1.0385200663199254,-2.8086518847152746
Malawi,12,2021,1.9233880949998157,-1.9237838560353842
Malawi,01,2022,0.2979806485611374,-3.5491913024740622
Malawi,02,2022,0.5007289760213419,-3.346442975013858
Malawi,03,2022,1.6336286385825347,-2.213543312452665
Malawi,04,2022,0.5256965872713194,-3.3214753637638803
Malawi,05,2022,2.3804465507731907,-1.4667254002620091
Malawi,06,2022,6.050112766992438,2.202940815957238
Malawi,07,2022,1.019682258989432,-2.8274896920457677
Malawi,08,2022,0.8871320617030634,-2.9600398893321365
Malawi,09,2022,0.8318600144331736,-3.0153119366020262
Malawi,10,2022,1.689600776604781,-2.157571174430419
Malawi,11,2022,0.43454835720340285,-3.412623593831797
Malawi,12,2022,1.235655918403339,-2.6115160326318607
Malawi,01,2023,0.7321207871154212,-3.1150511639197784
Malawi,02,2023,0.587182502138567,-3.259989448896633
Malawi,03,2023,1.273632178601013,-2.573539772434187
Malawi,04,2023,1.1530912588760434,-2.6940806921591562
Malawi,05,2023,1.1865425673494583,-2.6606293836857415
Malawi,06,2023,0.35767438968145804,-3.489497561353742
Malawi,07,2023,0.4493529013703265,-3.3978190496648732
Malawi,08,2023,0.8634719270639002,-2.9837000239712994
Malawi,09,2023,1.0,-2.8471719510352
Malaysia,03,2021,6.118743927259227,2.271571976224027
Malaysia,04,2021,1.2822371999840787,-2.564934751051121
Malaysia,05,2021,1.7917756666783826,-2.055396284356817
Malaysia,06,2021,3.421401020724337,-0.425770930310863
Malaysia,07,2021,2.353293538136688,-1.4938784128985119
Malaysia,08,2021,1.23904224653154,-2.6081297045036598
Malaysia,09,2021,0.6502516600971241,-3.196920290938076
Malaysia,10,2021,0.6539629794366537,-3.193208971598546
Malaysia,11,2021,0.5063924962354897,-3.3407794547997103
Malaysia,12,2021,1.2247251244289474,-2.6224468266062524
Malaysia,01,2022,1.5389049886520858,-2.3082669623831142
Malaysia,02,2022,0.6548058138535062,-3.1923661371816934
Malaysia,03,2022,0.46282155559794125,-3.3843503954372585
Malaysia,04,2022,0.8185235622330412,-3.0286483888021585
Malaysia,05,2022,0.5007390625461914,-3.3464328884890087
Malaysia,06,2022,0.46555103547690274,-3.381620915558297
Malaysia,07,2022,1.2190886168635995,-2.6280833341716003
Malaysia,08,2022,0.5430194514216339,-3.304152499613566
Malaysia,09,2022,0.3714593682631924,-3.4757125827720072
Malaysia,10,2022,0.5330701495474223,-3.3141018014877774
Malaysia,11,2022,2.0301247124349193,-1.8170472386002805
Malaysia,12,2022,0.7810082442325013,-3.0661637068026986
Malaysia,01,2023,2.6385653430248146,-1.2086066080103852
Malaysia,02,2023,0.2978602355956666,-3.5493117154395333
Malaysia,03,2023,0.36781276595744683,-3.4793591850777528
Malaysia,04,2023,0.6376811594202898,-3.2094907916149102
Malaysia,05,2023,0.9311693102176318,-2.916002640817568
Malaysia,06,2023,0.5442109600329625,-3.3029609910022373
Malaysia,07,2023,0.5688168846611177,-3.278355066374082
Malaysia,08,2023,0.6706964520367937,-3.176475498998406
Malaysia,09,2023,1.2436734693877551,-2.6034984816474447
Malaysia,10,2023,1.0684627575277337,-2.778709193507466
Malaysia,11,2023,0.398406374501992,-3.4487655765332077
Malaysia,12,2023,1.764487369985141,-2.0826845810500587
Malaysia,01,2024,1.5104950495049505,-2.3366769015302493
Malaysia,02,2024,0.6509193776520509,-3.196252573383149
Malaysia,03,2024,0.6473705666530779,-3.199801384382122
Malaysia,04,2024,0.6017116524028966,-3.2454602986323033
Malaysia,05,2024,0.7547770700636943,-3.0923948809715056
Malaysia,06,2024,0.7437774524158126,-3.1033944986193873
Malaysia,07,2024,1.5238095238095237,-2.323362427225676
Malaysia,08,2024,0.5404076524226712,-3.3067642986125287
Maldives,03,2021,1.1865934970145127,-2.660578454020687
Maldives,04,2021,1.174308004702362,-2.672863946332838
Maldives,05,2021,0.5533988554681085,-3.2937730955670914
Maldives,06,2021,0.3796840978262177,-3.467487853208982
Maldives,07,2021,2.473562509634654,-1.373609441400546
Maldives,08,2021,1.2176426361653088,-2.629529314869891
Maldives,09,2021,0.46468071947636963,-3.3824912315588302
Maldives,10,2021,0.4772479623414549,-3.369923988693745
Maldives,11,2021,0.8543661704750166,-2.9928057805601833
Maldives,12,2021,1.0702851690872468,-2.776886781947953
Maldives,01,2022,2.297321879737241,-1.5498500712979588
Maldives,02,2022,1.592703686612316,-2.2544682644228837
Maldives,03,2022,0.5794704836211347,-3.267701467414065
Maldives,04,2022,0.10224111282843895,-3.744930838206761
Maldives,05,2022,0.5982673267326732,-3.2489046243025266
Maldives,06,2022,1.3005115089514065,-2.5466604420837933
Maldives,07,2022,0.8537809852525886,-2.993390965782611
Maldives,08,2022,0.4797400611620795,-3.3674318898731204
Maldives,09,2022,0.15604575163398693,-3.691126199401213
Maldives,10,2022,1.61244019138756,-2.23473175964764
Maldives,11,2022,0.4169278996865204,-3.4302440513486796
Maldives,12,2022,0.2962962962962963,-3.5508756547389035
Maldives,01,2023,1.55,-2.2971719510351996
Maldives,02,2023,1.4642857142857142,-2.382886236749486
Maldives,03,2023,0.8888888888888888,-2.958283062146311
Maldives,04,2023,0.8289473684210527,-3.018224582614147
Maldives,05,2023,0.8642424242424243,-2.9829295267927756
Mali,04,2021,17.0190031152648,13.171831164229598
Mali,05,2021,1.1199638567024557,-2.7272080943327444
Mali,06,2021,1.0717077619621511,-2.7754641890730487
Mali,07,2021,0.3201198053163609,-3.527052145718839
Mali,08,2021,4.572312562958699,0.7251406119234995
Mali,09,2021,1.121461244967221,-2.7257107060679786
Mali,10,2021,1.6837067492031228,-2.163465201832077
Mali,11,2021,1.2458329406938908,-2.601339010341309
Mali,12,2021,0.9992128987235976,-2.847959052311602
Mali,01,2022,2.0691633750369767,-1.7780085759982232
Mali,02,2022,0.2196414428993632,-3.6275305081358367
Mali,03,2022,1.972112981169805,-1.8750589698653948
Mali,04,2022,0.15390812777785237,-3.6932638232573476
Mali,05,2022,5.441478120940693,1.5943061699054932
Mali,06,2022,1.2113840886922,-2.6357878623429998
Mali,07,2022,0.6640805611065397,-3.18309138992866
Mali,08,2022,1.0127643121014065,-2.8344076389337935
Mali,09,2022,1.037850782578947,-2.809321168456253
Mali,10,2022,1.9781110751760815,-1.8690608758591183
Mali,11,2022,0.9533856823522668,-2.893786268682933
Mali,12,2022,1.0915462408155518,-2.7556257102196478
Mali,01,2023,0.5307994897555827,-3.316372461279617
Mali,02,2023,0.6990213060800277,-3.148150644955172
Mali,03,2023,3.439230718392704,-0.40794123264249604
Mali,04,2023,0.502577995424181,-3.344593955611019
Mali,05,2023,0.4587339885176749,-3.388437962517525
Malta,02,2021,1.5747668650793651,-2.2724050859558345
Malta,03,2021,2.0269205515430073,-1.8202513994921925
Malta,04,2021,1.3373998336861204,-2.5097721173490797
Malta,05,2021,1.2665420843266715,-2.580629866708528
Malta,06,2021,0.8304505753500624,-3.0167213756851377
Malta,07,2021,0.619981404784042,-3.227190546251158
Malta,08,2021,0.4592728749438947,-3.3878990760913053
Malta,09,2021,0.5849649920157228,-3.262206959019477
Malta,10,2021,2.223642426167037,-1.6235295248681627
Malta,11,2021,1.3590790123908707,-2.4880929386443293
Malta,12,2021,1.3167771558284107,-2.530394795206789
Malta,01,2022,1.4916684163310492,-2.355503534704151
Malta,02,2022,0.2263296067558212,-3.6208423442793785
Malta,03,2022,0.3913488274487173,-3.4558231235864825
Malta,04,2022,1.3115271350441733,-2.5356448159910263
Malta,05,2022,1.2358186010760952,-2.6113533499591046
Malta,06,2022,0.7551379413909984,-3.0920340096442014
Malta,07,2022,0.6909557551749149,-3.156216195860285
Malta,08,2022,0.4368442130556668,-3.410327737979533
Malta,09,2022,0.2238568588469185,-3.6233150921882813
Malta,10,2022,5.857630008525149,2.010458057489949
Malta,11,2022,4.321219226260258,0.47404727522505796
Malta,12,2022,0.17103804950129295,-3.6761339015339067
Malta,01,2023,0.5520897043832824,-3.2950822466519174
Malta,02,2023,0.348328025477707,-3.498843925557493
Malta,03,2023,0.41033434650455924,-3.4368376045306404
Malta,04,2023,0.3118556701030928,-3.535316280932107
Malta,05,2023,0.42276422764227645,-3.4244077233929233
Malta,06,2023,1.4,-2.4471719510352
Malta,07,2023,0.28169014084507044,-3.5654818101901293
Malta,08,2023,0.95,-2.8971719510352
Malta,09,2023,0.3888888888888889,-3.458283062146311
Malta,10,2023,1769.4285714285713,1765.581399477536
Malta,11,2023,1.007185532052317,-2.8399864189828827
Malta,12,2023,0.16913923046410154,-3.6780327205710983
Malta,01,2024,0.3430515063168124,-3.5041204447183874
Malta,02,2024,0.14263565891472868,-3.704536292120471
Malta,03,2024,0.2636895268474216,-3.5834824241877783
Mauritania,04,2021,1.803859649122807,-2.043312301912393
Mauritania,05,2021,2.028523333021603,-1.8186486180135968
Mauritania,06,2021,5.669031954887218,1.8218600038520179
Mauritania,07,2021,0.34168330168622296,-3.505488649348977
Mauritania,08,2021,1.5587178449896486,-2.288454106045551
Mauritania,09,2021,12.876867389544206,9.029695438509005
Mauritania,10,2021,0.5395826385587478,-3.307589312476452
Mauritania,11,2021,0.5111991521505644,-3.3359727988846353
Mauritania,12,2021,0.6703837083889366,-3.1767882426462632
