Country Name,Month,Source Name (URL,Total Administered Vaccines
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/51618a50fffb4dd5b40f3e2a656ec0e3.shtml,21301000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/6362f2487e7f408988cc1bd66a55c7e6.shtml,68090000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/76ed4f22334941a089c4ce3524e7fa55.shtml,73443000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/7bd1cdabf9574dc78bcbdf02fe02290b.shtml,119386000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/7bdf4d3500f041c1a7ad1606c3f0ea42.shtml,29888000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/7f4569e348c044f4a0b45ca4c56d28ed.shtml,131542000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/945a85f6163d4f258337513c34852e09.shtml,57638000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/9661d13a892e44b3820f99fc6c81a5d1.shtml,103572000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/b13a9dc5eb8b48dbb2340fe4ce598bd8.shtml,44462000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/b4e5a46c2b06436581d5c235fbcb9cdc.shtml,49641000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/b7dc68982ef44cf5a11f859cae50d8ea.shtml,90736000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/bd7dc1b9d46347bcb354d2849989cb91.shtml,0
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/beba90ad9594434a89d18115603baca4.shtml,87270000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/c187f837f34741d4985307c4d3fbb49c.shtml,53828000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/d81d339daf694f97952f10d9d8604143.shtml,127531000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/ed9ed42b09e84802a1f264e19577cb44.shtml,123444000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/f285e3af6ca847a7a5fb59ae55fd8c73.shtml,34318000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/fbea6006c7ce463193682d0a26b10669.shtml,25087000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/fcfb2a5f659446e19d70644ae8e77311.shtml,99003000
China,03/2022,http://www.nhc.gov.cn/jkj/s7915/202203/fd9f79390e4741b39b159a9559d7f72e.shtml,5875000
China,03/2022,http://www.nhc.gov.cn/xcs/s3574/202203/321bbcc05ff548a8bd73d3d31242dc10.shtml,94769000
China,03/2022,http://www.nhc.gov.cn/xcs/s3574/202203/7ae455e5e5db4512a471ab4f9500e8e7.shtml,108001000
China,03/2022,http://www.nhc.gov.cn/xcs/s3574/202203/82d1b154447644839760bcf25696687f.shtml,78175000
China,03/2022,http://www.nhc.gov.cn/xcs/s3574/202203/a46803bba0964065ac874b6b43da21f5.shtml,83118000
China,03/2022,http://www.nhc.gov.cn/xcs/s3574/202203/f305418902d44c9891727115d4440f55.shtml,62674000
China,03/2022,http://www.nhc.gov.cn/xcs/s3574/202204/ddca56754d524ccf8d4a3c3d1834772b.shtml,135276000
Greenland,03/2022,https://corona.nun.gl/en/,35
Iceland,03/2022,https://www.covid.is/tolulegar-upplysingar-boluefni,1860
India,03/2022,https://dashboard.cowin.gov.in/,65272666
Ireland,03/2022,https://covid19ireland-geohive.hub.arcgis.com/,137293
United States,03/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,6295705
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/021ce16cceb34a88aecd099ba37a764f.shtml,58892000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/08dfcb2f7a424c2e9bea9f485df7e034.shtml,8375000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/095b35f2177b471bb41a9b69fedcb1cb.shtml,60897000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/1ce2f64073b64b19a17dd7ebdc8017fb.shtml,63144000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/2a70296f3aa84392a493f03ffe0fd239.shtml,18589000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/311452e077aa4d6181c548b615eb9441.shtml,6012000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/32d76b8e6f4142f2abf95496fa640fe1.shtml,35010000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/3c903e9285c14d72b9edb212876ac81f.shtml,26677000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/4fbf38e8834a4a7bb2dacdee812d2e36.shtml,15499000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/60086051e79c4bef91840e06d327b3c6.shtml,49076000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/62b495e26f4c4735b3dd8d3363d0d155.shtml,37742000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/6f0897ccfe874f6e8a60544f5452deac.shtml,72134000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/6fe09df2147f4d8a9283d584b60362f3.shtml,32252000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/77a552289b8f4a829f65499eaee3053c.shtml,51614000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/7f1a6cb515074a31a2ebb8598848a9bf.shtml,3246000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/8728241c2f5f493aa5eb6cf8a8bb660c.shtml,56742000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/881150a697144bea88f13e0565b4dc63.shtml,44312000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/8f19a6d0cfb140bba8f5150a86f9ab23.shtml,42464000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/9b2d989dfc5b4516a6be1f600d6e954c.shtml,21769000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/b48b611f1b56423494777f821a5a8685.shtml,54175000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/c081d58377d04416879df542507b3717.shtml,65411000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/c0e1720f030f4d819b2d494911c53089.shtml,10730000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/c9b39861642348a1a312bc64bdbe0730.shtml,24334000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202204/e1db01925a1747e7a48f43f2f18dc44f.shtml,40371000
China,04/2022,http://www.nhc.gov.cn/jkj/s7915/202205/a812fd406ee74cc6b35780d9abac0a74.shtml,73654000
China,04/2022,http://www.nhc.gov.cn/xcs/s3574/202204/34ce2f4566844cee9c0b2f0a5afbf6f7.shtml,67681000
China,04/2022,http://www.nhc.gov.cn/xcs/s3574/202204/43febd1d2cb049e797d426d080ace5da.shtml,29454000
China,04/2022,http://www.nhc.gov.cn/xcs/s3574/202204/71904942749945c9a460aed122484c3d.shtml,46589000
China,04/2022,http://www.nhc.gov.cn/xcs/s3574/202204/96a54177c4f84f418cd5c1e86fe1ca2c.shtml,69837000
China,04/2022,http://www.nhc.gov.cn/xcs/s3574/202204/fe15261f598d46a6ae4f0bdf0b102532.shtml,12712000
India,04/2022,https://dashboard.cowin.gov.in/,46734140
Ireland,04/2022,https://covid19ireland-geohive.hub.arcgis.com/,91400
United States,04/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,13657138
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/0a3450c207b5488da26acf09bef061ab.shtml,8672000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/10195c42e4c149d5bdff70827bdd5f15.shtml,23533000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/19073b18ce054c3bb0cd370fe1d3223e.shtml,32687000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/1ae8cf2da9954f8a96ad8da3b429a10b.shtml,20878000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/2026b8ef1bcf45039af08ee14beee7c1.shtml,34667000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/2b7cb05828364228b41a6566ae232c41.shtml,29202000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/2b87a26240ae4581b02451ee51985e2a.shtml,6529000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/49ae9af7859a43a09da361ca1c192e8c.shtml,24638000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/514ad0d6472e49e98cdb63d1427ed02f.shtml,33551000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/576f121dc47f417f8ad3fc9c681b98be.shtml,14526000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/72300467443d422b8025563dee2ea350.shtml,2116000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/751f6e2cfbd54398bd44d70d105f57d4.shtml,31629000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/80d61b53920c496c8519701b61bf0dc4.shtml,5410000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/953954e881954536a23653a3424d65f8.shtml,22196000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/b388cf58b1374f90805cc51b68929f14.shtml,27936000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/b7bee38d0b644b4dbe9e78f3725ddd0a.shtml,15809000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/bd5317f2727444dabe6af3d22ec51707.shtml,1083000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/bda85702349342119d1491b1c60d8ee4.shtml,10011000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/c0cef5a32010489f8744fc8db56a5939.shtml,18127000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/cb88c17859ed4aaa97ab206a6a5c5122.shtml,26719000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/cfe970af12394c9f98ab40a4a3bc05e0.shtml,11596000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/daa4ab0890c547c8b35b99cc769b2523.shtml,16865000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/df075fb8a21a4b47b4a8be63e8a4d7df.shtml,0
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/e995def42125473bbc3238f8180a90cb.shtml,3064000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/eb02d86cce30486c95c3b3142f832df5.shtml,19463000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202205/ff8000f3d90b4e4da8e91de27729cfc0.shtml,7498000
China,05/2022,http://www.nhc.gov.cn/jkj/s7915/202206/412ec9bc37f946068cf983e460825777.shtml,35790000
China,05/2022,http://www.nhc.gov.cn/xcs/s3574/202205/3e4f3e39b27f4c5fa331149e19c88039.shtml,4178000
China,05/2022,http://www.nhc.gov.cn/xcs/s3574/202205/3e9cae4a4a6b4c03b74fb58b50871e47.shtml,13052000
China,05/2022,http://www.nhc.gov.cn/xcs/s3574/202205/4e811f08bd33442db09c446cc2fb2cf8.shtml,30374000
China,05/2022,http://www.nhc.gov.cn/xcs/s3574/202205/5844ed600cbe4f799ae6b9d28ee897ed.shtml,25572000
India,05/2022,https://dashboard.cowin.gov.in/,42768085
Ireland,05/2022,https://covid19ireland-geohive.hub.arcgis.com/,69180
Mongolia,05/2022,https://ikon.mn/,4151
San Marino,05/2022,https://data.who.int/dashboards/covid19/,79
Suriname,05/2022,https://laatjevaccineren.sr/,510
United States,05/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,10443442
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/03130314aac84138b3df0cd79d13d834.shtml,13190000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/0d8484cd39df4103a3128616a401fffe.shtml,15910000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/0e30f72c50f04ce0b2bbdeebf0644e53.shtml,17448000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/194194ef50c74a5ba9af6a6c775f0995.shtml,18489000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/19e1b36f84bd4a8b9ad60d9a059b3d6a.shtml,20543000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/1bd7697d1cee40ca87c8455a7e1e4abd.shtml,5333000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/28baa663507c43ef8710dcec0acaa127.shtml,6132000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/301dd532cb414bd992983ebe4d40c331.shtml,15132000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/378cf8c6468540189c96c561956a9530.shtml,14390000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/4172a716e5ca4a4aa0ff2c418190a0ec.shtml,10641000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/4e4c63e5522a4fb8a24aea555996be6a.shtml,7590000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/5ddb9316fc854373a746084f924de5fc.shtml,19798000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/6aae2dd920b24dbd9ac8296b88527876.shtml,8140000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/70231e1bec0742a3a8b0cfd4480df701.shtml,8880000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/78713bdde65846c38a7edf6caafccf58.shtml,4539000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/7981d98fe641439bab79bcc63c1a018e.shtml,3058000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/7c488b9bd2e44514831c9e1b50d1dd00.shtml,12593000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/84b28c26fc5b4859a14034fc8fd85c4b.shtml,18003000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/92cec42918954569847b1cf73cf26094.shtml,2102000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/b5e54d1edaf743a7a76c28f7ffb72879.shtml,1684000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/c56bacbde96a46ea91b7247be62d815c.shtml,13712000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/c71bb1d478ea4659b0c1d73b26f93464.shtml,6942000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/ec0e9c4eb783433e9a2e5678f4ba37ec.shtml,3766000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202206/f11a7d23c8f043ae94b63334a9a44d0f.shtml,9774000
China,06/2022,http://www.nhc.gov.cn/jkj/s7915/202207/7d6232fa92c74911a276675acf5a3022.shtml,21308000
China,06/2022,http://www.nhc.gov.cn/xcs/s3574/202206/00f6839b4b434ad3a2c50829bbb83924.shtml,864000
China,06/2022,http://www.nhc.gov.cn/xcs/s3574/202206/05059e2812644d11a3cbb1400b508a54.shtml,16679000
China,06/2022,http://www.nhc.gov.cn/xcs/s3574/202206/1190759d2ceb458fb02b2b16c7908aba.shtml,11805000
China,06/2022,http://www.nhc.gov.cn/xcs/s3574/202206/31172e49d76b429089e71fa7c98f1dba.shtml,19087000
China,06/2022,http://www.nhc.gov.cn/xcs/s3574/202206/6cab6c76c3e345cda75044ec7826c361.shtml,2604000
India,06/2022,https://dashboard.cowin.gov.in/,41628480
Ireland,06/2022,https://covid19ireland-geohive.hub.arcgis.com/,42264
Isle of Man,06/2022,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,
Serbia,06/2022,https://vakcinacija.gov.rs/,5471
United Arab Emirates,06/2022,https://covid19.who.int/,47678
United States,06/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,7660750
Bermuda,07/2022,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/090a7b0fdba34956987329829be01464.shtml,0
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/091c4a5222914b6d8d493b6bf0cdd4bd.shtml,14699000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/2fb4102545d241939906daadebd4471b.shtml,1957000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/3883e5ef3db74891bb0a8fa0c527be72.shtml,5203000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/393ee0f2dc41493cace12b8b8a11cc91.shtml,15437000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/41bde029ad614bd6ae17f1adcec8d407.shtml,2611000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/4938a57eedbb491ca5cbb0e099baf5b6.shtml,9749000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/4c57bb1e6bf44cb5abb5a3f3344f2993.shtml,12733000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/5075602588e640bea1da824eb4d98a08.shtml,1336000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/59315ad9fa59436597a535201b35ef1f.shtml,17059000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/5bad21a3b30548f1ad8ef749f7b5d851.shtml,4160000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/5ef3a5cc97cb4bc5b043815950f96662.shtml,9256000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/656e42eafba447cb9b87fcf225d83cc0.shtml,17920000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/70cbd506c3f743c5adffbd3ef6826446.shtml,14156000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/7a86af881bf04e6b8a73d99821f5324b.shtml,788000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/8719001c8e3e4ef9a0bf778f06a07c7b.shtml,16240000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/8f039b28a4f9418591531be2eeb14619.shtml,442000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/92b5a0e3d81a4fecab407661195f666a.shtml,7212000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/a076b7e685f743db94eb47884a2abb39.shtml,11187000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/b17a0dae49d54876936938302543b447.shtml,7935000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/b3d6f484c10047d9be0deb16d9035227.shtml,19709000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/d027b8fa0ace4a2ca7729bad099b7435.shtml,4744000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/d7be0170be494608ae18bee862e7f54c.shtml,5831000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/dbaaad7c47474a509c98d441678f7d3e.shtml,10427000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/e5b15bb2d32e4ddbb15659958296d364.shtml,6496000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/eec30b5442d345c98b9bc9bc4955d912.shtml,8702000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202207/f47adbacfb9440f3ab73a16bda91a150.shtml,18859000
China,07/2022,http://www.nhc.gov.cn/jkj/s7915/202208/88a9359ed69b4748b53f2e123349fd8b.shtml,20468000
China,07/2022,http://www.nhc.gov.cn/xcs/s3574/202207/0cfdc8703b224992bca1adbaae26f4aa.shtml,3356000
China,07/2022,http://www.nhc.gov.cn/xcs/s3574/202207/10b358da7913436aabd12fc1cf6a8f5b.shtml,11945000
China,07/2022,http://www.nhc.gov.cn/xcs/s3574/202207/f920442a8a4845e7833ca8d7e7cd876e.shtml,13526000
Congo,07/2022,https://data.who.int/dashboards/covid19/,1892
Equatorial Guinea,07/2022,https://data.who.int/dashboards/covid19/,4184
India,07/2022,https://dashboard.cowin.gov.in/,66204903
Ireland,07/2022,https://covid19ireland-geohive.hub.arcgis.com/,27011
Latvia,07/2022,https://data.gov.lv/dati/eng/dataset/covid19-vakcinacijas,971
Slovakia,07/2022,https://github.com/Institut-Zdravotnych-Analyz/covid19-data/raw/main/Vaccination/OpenData_Slovakia_Vaccination_AgeGroup_District.csv,3801
Slovenia,07/2022,https://covid-19.sledilnik.org/sl/stats,140
United States,07/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,7496382
Azerbaijan,08/2022,https://koronavirusinfo.az,39100
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/027e0ff1806a4b1d9794b9c8d5423d34.shtml,3176000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/4092a0f337b6492cb5beeb64c81139a4.shtml,3895000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/459a0e7c57ce488ba7601476ea154af6.shtml,5509000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/495df4be33fc4e9b98dae7fe2b43da73.shtml,7490000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/57cca091bf2d4eb78aa7eb24f486b684.shtml,5184000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/5a0eee2a92494225bf91463588be458b.shtml,3494000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/63a77e7477d7409da2bce2c59e475313.shtml,8165000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/68d51bbbce794b7ebfda0972ccee21f0.shtml,4517000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/6c767517c5c446dc9fe733956bfb7fdb.shtml,6554000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/6c933a5ebb34400ebc2303238f1d0f85.shtml,4863000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/9191056997eb422abab54666df2e2f20.shtml,395000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/943d40ae07964c55867d066125fe73d0.shtml,2868000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/957251d8597440759ad7a1366c513d39.shtml,2246000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/964cf3169a1c47a18d058c35f19d0751.shtml,1773000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/9ac1b6323f844e7ca8610717f81fc922.shtml,5918000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/9c3fb6d052c0464aa7b7e2e4558e73b4.shtml,8436000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/9d39a713b1b347e8bbd29c2a909fbae3.shtml,1523000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/b303fde6ef024c2ab58f471196ddd0b4.shtml,7177000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/b372fa2d0e984e3b90854a1b5e3b0e74.shtml,6227000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/b893acf698614b25818b509b21361c8b.shtml,3718000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/bd2f3dcde11e47ada69f8fa02c08a7bf.shtml,7721000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/c210efddeafa40ce9e7c392d47c58190.shtml,0
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/c7b4342681834e5ca5caf68f19feec95.shtml,768000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/c93626318fda472cb9a515fdf867d26e.shtml,4188000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/d3ad0adaf05640ffb674d0896f66f68f.shtml,7895000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/ea611bc7c4cf42b98bc69675b7a450d7.shtml,1148000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/ef660b4fe5ae454080814678c54e5bc4.shtml,6879000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/f98437882b234a868e79a63644897263.shtml,1953000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202208/fb89afb2a70147b8a482253e7a6396fd.shtml,5734000
China,08/2022,http://www.nhc.gov.cn/jkj/s7915/202209/e3b82c5fbf5944a284f5ec68784065a4.shtml,8708000
China,08/2022,http://www.nhc.gov.cn/xcs/s3574/202208/c2be77648c8640f0bf9c9dfbfb9c8430.shtml,2549000
India,08/2022,https://dashboard.cowin.gov.in/,80368645
Ireland,08/2022,https://covid19ireland-geohive.hub.arcgis.com/,16217
Jordan,08/2022,https://data.who.int/dashboards/covid19/,25202
Laos,08/2022,https://www.covid19.gov.la/index.php,
Montenegro,08/2022,https://www.covidodgovor.me/,2034
Pitcairn,08/2022,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
United States,08/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,5056996
Algeria,09/2022,https://data.who.int/dashboards/covid19/,
Antigua and Barbuda,09/2022,https://covid19.who.int/,8245
British Virgin Islands,09/2022,https://covid19.who.int/,
Cape Verde,09/2022,https://data.who.int/dashboards/covid19/,12818
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/108bb99e4bb844fa9f83b4b41a297f15.shtml,2288000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/16d333a68d7c4f3ea16df247f213b5f8.shtml,1492000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/17c98c6686c3438b8f0cb34a8d867f40.shtml,1612000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/1cfc481e0466430e9f21b6b794d389a8.shtml,2799000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/3227669b745747c28078251b064150d1.shtml,1010000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/3413803fc3524fb39f0cdb0003bc6aa0.shtml,1996000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/34c3c39a85e04653b5319b2df2b50251.shtml,2128000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/432f351a3af34145b42b6f109d144748.shtml,1539000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/459a1c35e1054837be3ab754082b91c6.shtml,2524000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/4d6f6eac99b94a99a0740c81e5b956c8.shtml,3077000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/6c994127ac7147018b61f416f0cbb451.shtml,3716000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/706172e476cc4387a82837f9e6318cde.shtml,1709000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/70eb1da3bd7140219c4db851af743c7f.shtml,1843000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/76bc30de48144ab99d3dde66430876f6.shtml,3995000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/7900eb935b0f4cf3b7a27eb118ec78bb.shtml,1341000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/8270cd5bcaa040d9bebc225ca7406490.shtml,3223000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/879368f4fb544c28ae11a5387a519a5d.shtml,2664000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/93ad2ecaa84a4cadbe3abab750994b7b.shtml,404000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/986e82c0f96a4faa9a7b229765975b68.shtml,672000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/9cdf6b7535d94eb1b185d66785640113.shtml,550000
